,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,C50,C51,C52,C53,C54,C55,C56,C57,C58,C59,C60,C61,C62,C63,C64,C65,C66,C67,C68,C69,Label1,cLat,cLon,rLat,rLon,Label2
0,-1.7314323284177293,0.42381194322735183,0.15696056064653455,1.7354308104627703,0.3574891441369139,-0.637463649904889,0.44351437669632654,-1.8579452144398347,-1.0819420886919942,-1.0751256932788669,0.5738907115262206,0.9628159314023481,1.11725545063002,-0.5675186837624066,-0.42809072362422035,-0.4510840892574728,0.4916349618259698,2.0229366345745357,1.0549099508348907,-0.6099196040312848,-0.23557451122547893,-0.529538654129104,0.553499388969699,-0.22153570933597272,0.1946828662403872,-1.2813425048594214,-0.5838664744357289,-0.8484483822076836,-0.15876154261512374,-0.04981858060711443,-0.1485250816589183,0.6809731568992333,-0.2808120476677404,0.20481240982245902,-0.5431246283651653,-0.33453184518121815,-0.4221438151551314,-0.5568043329901449,-0.22705962825546053,-0.47012225739553487,-0.2973225917624598,-0.11712270776566051,-0.2740924886475834,-0.3174263473831677,-0.09999111546293245,-0.2961593446408177,-0.10404291384742506,-0.04436385608359392,-0.09887962546137664,-0.07460759979306034,0.0,-0.07454849127481794,-0.6174439912008821,-0.2610416386006913,-0.4973818437983959,-0.7227503004239981,-0.2917382239442453,-0.5973848454670047,-0.25845217845971247,-0.05323782230621626,-0.2473343086128153,-0.2647155306833892,-0.09317413241897778,-0.24672859596489916,-0.08998182617901493,-0.02673567435205868,-0.08720570203655618,-0.15950242885636626,0.0,-0.1586021199895364,3,46.519139199999984,6.563109541666666,46.5191008,6.5630008,2
1,-1.730195149190564,0.08864784543976197,-0.29454144859338643,-0.2344805118871305,0.07656879540105475,-0.17801340578305955,-0.1500069550300417,0.47597007721403684,1.2743096363976771,1.7228150985302446,-2.4185637407087017,-1.012091394261586,-1.2706134544885712,-0.5675186837624066,-0.42809072362422035,-0.4510840892574728,0.552520058771385,-0.8466542388017104,-0.6349939649621495,1.597974875626823,-0.23557451122547893,0.882050032044809,0.39724813562836464,1.8194566991522172,0.14801574671051668,0.7658157903665185,0.55607447012797,0.36420146416612686,-0.15876154261512374,-0.04981858060711443,-0.1485250816589183,0.5712956197465107,-0.7388150348054947,-0.4686420443495121,-0.5431246283651653,-0.33453184518121815,-0.4221438151551314,1.880355817791016,-0.22705962825546053,0.8978937251660386,-0.2973225917624598,-0.11712270776566051,-0.2740924886475834,-0.3174263473831677,-0.09999111546293245,-0.2961593446408177,-0.10404291384742506,-0.04436385608359392,-0.09887962546137664,-0.07460759979306034,0.0,-0.07454849127481794,-0.6174439912008821,-0.2610416386006913,-0.4973818437983959,-0.7227503004239981,-0.2917382239442453,-0.5973848454670047,-0.25845217845971247,-0.05323782230621626,-0.2473343086128153,-0.2647155306833892,-0.09317413241897778,-0.24672859596489916,-0.08998182617901493,-0.02673567435205868,-0.08720570203655618,-0.15950242885636626,0.0,-0.1586021199895364,141,46.52027205333332,6.565349285333324,46.5202752,6.5652524,94
2,-1.7289579699633988,0.6266915806709988,0.18652945121431475,0.2623641171981659,0.5325155196141405,1.3950032705510158,1.9009270115888437,-1.8579452144398347,-1.0819420886919942,-1.0751256932788669,0.6191681311647514,0.01569453676028544,1.8912543371167365,-0.5675186837624066,-0.42809072362422035,-0.4510840892574728,0.666466644749768,-0.8466542388017104,-0.5604051024717973,-0.6099196040312848,-0.23557451122547893,-0.529538654129104,0.6623372107945142,-0.5570863299528338,-0.21244752138227774,-1.2813425048594214,-0.5838664744357289,-0.8484483822076836,-0.15876154261512374,-0.04981858060711443,-0.1485250816589183,0.7446163532393489,0.7712489620337974,1.0613153363251489,-0.5431246283651653,-0.33453184518121815,-0.4221438151551314,-0.5568043329901449,-0.22705962825546053,-0.47012225739553487,-0.2973225917624598,-0.11712270776566051,-0.2740924886475834,-0.3174263473831677,-0.09999111546293245,-0.2961593446408177,-0.10404291384742506,-0.04436385608359392,-0.09887962546137664,-0.07460759979306034,0.0,-0.07454849127481794,-0.6174439912008821,-0.2610416386006913,-0.4973818437983959,1.454410147120164,-0.2917382239442453,0.7103662748332262,-0.25845217845971247,-0.05323782230621626,-0.2473343086128153,-0.2647155306833892,-0.09317413241897778,-0.24672859596489916,-0.08998182617901493,-0.02673567435205868,-0.08720570203655618,-0.15950242885636626,0.0,-0.1586021199895364,151,46.51956413333334,6.565516733333332,46.5195616,6.5655488,2
3,-1.7277207907362335,0.42616252992516207,-0.7805628218882925,1.7994771884307965,-0.2770493160207539,1.149522856879091,0.7634342233800503,0.6044932353033708,0.20454575109510936,0.6615272119819616,-2.4185637407087017,-1.012091394261586,-1.2706134544885712,-0.5675186837624066,-0.42809072362422035,-0.4510840892574728,0.5520081198381482,1.3539926951115167,0.054953013073607365,-0.6099196040312848,-0.23557451122547893,-0.529538654129104,0.4571348317414557,-0.5910673771272104,-0.21244752138227774,0.8191021355771361,-0.5838664744357289,-0.15849243513292913,-0.15876154261512374,-0.04981858060711443,-0.1485250816589183,0.600343421428204,-0.7388150348054947,-0.38121590831095997,-0.5431246283651653,-0.33453184518121815,-0.4221438151551314,-0.5568043329901449,-0.22705962825546053,-0.47012225739553487,-0.2973225917624598,-0.11712270776566051,-0.2740924886475834,-0.3174263473831677,-0.09999111546293245,-0.2961593446408177,-0.10404291384742506,-0.04436385608359392,-0.09887962546137664,-0.07460759979306034,0.0,-0.07454849127481794,-0.6174439912008821,-0.2610416386006913,-0.4973818437983959,-0.7227503004239981,-0.2917382239442453,-0.5973848454670047,-0.25845217845971247,-0.05323782230621626,-0.2473343086128153,-0.2647155306833892,-0.09317413241897778,-0.24672859596489916,-0.08998182617901493,-0.02673567435205868,-0.08720570203655618,-0.15950242885636626,0.0,-0.1586021199895364,42,46.52020290526315,6.565834229824557,46.520300799999994,6.565804400000001,15
4,-1.7264836115090683,2.222297596471025,0.38716468198081616,-0.5346574752928297,-0.22070252584570782,4.720428676790959,0.40533464190691115,-1.8579452144398347,-1.0819420886919942,-1.0751256932788669,0.3510453845768044,-0.31425738924362145,-0.13858671428420213,1.1987982889370141,3.242401110008268,3.994541715776417,-2.047200036074388,-0.8466542388017104,-1.1757632180172024,-0.6099196040312848,-0.23557451122547893,-0.529538654129104,0.7085834597625075,-1.0322236490628445,-0.7369311125225864,-1.2813425048594214,-0.5838664744357289,-0.8484483822076836,-0.15876154261512374,-0.04981858060711443,-0.1485250816589183,-1.7725837433717915,-0.7388150348054947,-1.1024815306290143,-0.5431246283651653,-0.33453184518121815,-0.4221438151551314,-0.5568043329901449,-0.22705962825546053,-0.47012225739553487,-0.2973225917624598,-0.11712270776566051,-0.2740924886475834,-0.3174263473831677,-0.09999111546293245,-0.2961593446408177,-0.10404291384742506,-0.04436385608359392,-0.09887962546137664,-0.07460759979306034,0.0,-0.07454849127481794,-0.6174439912008821,-0.2610416386006913,-0.4973818437983959,-0.7227503004239981,-0.2917382239442453,-0.5973848454670047,-0.25845217845971247,-0.05323782230621626,-0.2473343086128153,3.7099839925058515,-0.09317413241897778,3.455034714107753,-0.08998182617901493,-0.02673567435205868,-0.08720570203655618,-0.15950242885636626,0.0,-0.1586021199895364,137,46.51701770000002,6.561692049999998,46.5169728,6.5617732,19
5,-1.7252464322819032,0.3232303190143241,0.6727722533029494,0.21578493322141826,-0.29354787941314137,-0.10000320158509525,-0.1500069550300417,-1.8579452144398347,-1.0819420886919942,-1.0751256932788669,0.21797728566579067,-0.2956402115090035,0.11869209030770021,1.98001292712525,0.9729199494473559,0.15513761142896662,0.44613386931536514,0.6687678565564932,2.609621553368168,-0.6099196040312848,-0.23557451122547893,-0.529538654129104,0.33564528536913624,0.12393765358167884,0.14801574671051668,-1.2813425048594214,-0.5838664744357289,-0.8484483822076836,-0.15876154261512374,-0.04981858060711443,-0.1485250816589183,-1.7725837433717915,-0.7388150348054947,-1.1024815306290143,-0.5431246283651653,-0.33453184518121815,-0.4221438151551314,-0.5568043329901449,-0.22705962825546053,-0.47012225739553487,-0.2973225917624598,-0.11712270776566051,-0.2740924886475834,-0.3174263473831677,-0.09999111546293245,-0.2961593446408177,-0.10404291384742506,-0.04436385608359392,-0.09887962546137664,-0.07460759979306034,0.0,-0.07454849127481794,1.5882656975271938,-0.2610416386006913,0.6720527354811606,1.4101321550810608,-0.2917382239442453,0.5518509875241071,3.761306650855835,-0.05323782230621626,3.469694345816391,-0.2647155306833892,-0.09317413241897778,-0.24672859596489916,11.10578082301065,-0.02673567435205868,10.365916726288633,-0.15950242885636626,0.0,-0.1586021199895364,49,46.516913200000026,6.5638515250000085,46.5169152,6.5639208,33
6,-1.724009253054738,0.1689630399669945,-0.9637737559274093,1.7354308104627703,0.32128727705596577,-0.26524216057734934,0.44351437669632654,0.3694341369922077,-0.23708267935154936,0.4987160021137586,0.5185718129631507,-0.47774881468882324,0.16210788858258357,-0.5675186837624066,-0.42809072362422035,-0.4510840892574728,0.47881974080235623,-0.028058919312910362,1.0549099508348907,-0.6099196040312848,-0.23557451122547893,-0.529538654129104,-2.5179164810550487,-1.0322236490628445,-1.3453320782453446,-1.2813425048594214,-0.5838664744357289,-0.8484483822076836,-0.15876154261512374,-0.04981858060711443,-0.1485250816589183,0.6214632854150041,-0.7388150348054947,-0.4488345604032777,-0.5431246283651653,-0.33453184518121815,-0.4221438151551314,-0.5568043329901449,-0.22705962825546053,-0.47012225739553487,-0.2973225917624598,-0.11712270776566051,-0.2740924886475834,-0.3174263473831677,-0.09999111546293245,-0.2961593446408177,-0.10404291384742506,-0.04436385608359392,-0.09887962546137664,-0.07460759979306034,0.0,-0.07454849127481794,-0.6174439912008821,-0.2610416386006913,-0.4973818437983959,-0.7227503004239981,-0.2917382239442453,-0.5973848454670047,-0.25845217845971247,-0.05323782230621626,-0.2473343086128153,-0.2647155306833892,-0.09317413241897778,-0.24672859596489916,-0.08998182617901493,-0.02673567435205868,-0.08720570203655618,-0.15950242885636626,0.0,-0.1586021199895364,147,46.5214725925926,6.564586218518519,46.521494399999995,6.564518400000001,23
7,-1.7227720738275727,0.5565296629532986,0.043339599555260185,0.9565442138838697,-0.4501817110165791,1.6126207701684963,1.0753274072437506,0.6097989710354187,0.5810692476178929,1.091022016508833,0.41340767126713296,-0.947121828959821,-0.28465468076218503,-0.5675186837624066,-0.42809072362422035,-0.4510840892574728,0.5288917555676902,-0.8466542388017104,-0.6001056260553719,-0.6099196040312848,-0.23557451122547893,-0.529538654129104,-2.5179164810550487,-1.0322236490628445,-1.3453320782453446,0.8191021355771361,-0.5838664744357289,-0.2030057220409779,-0.15876154261512374,-0.04981858060711443,-0.1485250816589183,0.5796458063413228,-0.23706146591393265,0.2469831820950873,-0.5431246283651653,-0.33453184518121815,-0.4221438151551314,-0.5568043329901449,-0.22705962825546053,-0.47012225739553487,-0.2973225917624598,-0.11712270776566051,-0.2740924886475834,-0.3174263473831677,-0.09999111546293245,-0.2961593446408177,-0.10404291384742506,-0.04436385608359392,-0.09887962546137664,-0.07460759979306034,0.0,-0.07454849127481794,-0.6174439912008821,-0.2610416386006913,-0.4973818437983959,-0.7227503004239981,-0.2917382239442453,-0.5973848454670047,-0.25845217845971247,-0.05323782230621626,-0.2473343086128153,-0.2647155306833892,-0.09317413241897778,-0.24672859596489916,-0.08998182617901493,-0.02673567435205868,-0.08720570203655618,-0.15950242885636626,0.0,-0.1586021199895364,42,46.52019987777774,6.565834266666665,46.520112,6.5657372,23
8,-1.7215348946004074,1.162723967408086,-1.204354611819246,0.5659913905280671,0.4694096950296053,0.0379474542562965,-0.8164168713543857,0.6502904667451738,-0.18765446416723663,-0.4533610728768421,0.4894020662964402,-0.5528350478718852,-0.13858671428420213,-0.5675186837624066,-0.42809072362422035,-0.4510840892574728,0.5532140927206373,0.7625220841243778,1.4679975746963891,-0.6099196040312848,-0.23557451122547893,-0.529538654129104,0.5388533960277874,0.03996463303547976,1.0882717846456882,-1.2813425048594214,-0.5838664744357289,-0.8484483822076836,-0.15876154261512374,-0.04981858060711443,-0.1485250816589183,0.8025928576148618,-0.7388150348054947,-0.3277888251762895,-0.5431246283651653,-0.33453184518121815,-0.4221438151551314,1.8672900415331004,-0.22705962825546053,1.201897276846388,-0.2973225917624598,-0.11712270776566051,-0.2740924886475834,-0.3174263473831677,-0.09999111546293245,-0.2961593446408177,-0.10404291384742506,-0.04436385608359392,-0.09887962546137664,-0.07460759979306034,0.0,-0.07454849127481794,1.7355173335870977,2.184407330651831,2.361236016662742,-0.7227503004239981,-0.2917382239442453,-0.5973848454670047,-0.25845217845971247,-0.05323782230621626,-0.2473343086128153,-0.2647155306833892,-0.09317413241897778,-0.24672859596489916,-0.08998182617901493,-0.02673567435205868,-0.08720570203655618,-0.15950242885636626,0.0,-0.1586021199895364,66,46.51896346666667,6.562143016666666,46.5189472,6.5621296000000005,27
9,-1.7202977153732422,-0.4266380055473108,1.4431104647074755,0.9706417088445736,-0.0652219478035922,0.6559798223317225,0.7467063882593317,0.5522621314589818,-1.0819420886919942,-0.8282485645898278,0.43619681535326754,-0.1495470502208605,-0.3716510431498076,-0.5675186837624066,-0.42809072362422035,-0.4510840892574728,0.5659236879962107,1.7124053539865667,1.97342243212693,-0.6099196040312848,-0.23557451122547893,-0.529538654129104,0.5609232349919336,0.32744159190934075,-0.3790481915091994,-1.2813425048594214,-0.5838664744357289,-0.8484483822076836,-0.15876154261512374,-0.04981858060711443,-0.1485250816589183,0.6918843259918378,-0.7388150348054947,-0.48728438218126235,1.7936303347628462,1.0099882889740526,1.713585937723358,-0.5568043329901449,-0.22705962825546053,-0.47012225739553487,-0.2973225917624598,-0.11712270776566051,-0.2740924886475834,-0.3174263473831677,-0.09999111546293245,-0.2961593446408177,-0.10404291384742506,-0.04436385608359392,-0.09887962546137664,-0.07460759979306034,0.0,-0.07454849127481794,-0.6174439912008821,-0.2610416386006913,-0.4973818437983959,-0.7227503004239981,-0.2917382239442453,-0.5973848454670047,-0.25845217845971247,-0.05323782230621626,-0.2473343086128153,3.6146261847348744,-0.09317413241897778,2.692906973798677,-0.08998182617901493,-0.02673567435205868,-0.08720570203655618,-0.15950242885636626,0.0,-0.1586021199895364,74,46.51958534666666,6.566456131666664,46.5195776,6.566417599999999,54
