,C0,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,C50,C51,C52,C53,C54,C55,C56,C57,C58,C59,C60,C61,C62,C63,C64,C65,C66,C67,C68,C69,Label1,cLat,cLon,rLat,rLon,Label2
0,-1.7305186968687167,-1.3702010143354835,1.3602183635514544,-0.8952779361063374,0.24037990042358628,-0.7114118122693228,-1.1799697739199495,-1.8406393266748406,-1.074689821901944,-1.065760454895561,0.5320422263981484,0.10595848245710952,0.5180460555597932,1.7905296888180402,-0.06516837144320878,0.019745656157202446,0.5642944151415795,0.22518259079465772,-0.13018212727618786,1.7341704488216534,-0.2267382279034151,0.9754717145298165,0.1128002646671981,0.1853311144960439,1.4692452410695616,0.8698885363630661,0.1507601690734721,1.0240860450243088,-0.07605293079060384,0.0,-0.07581242566452137,0.47718217436682014,1.833045023505303,3.2077145591762517,-0.5923164689749083,-0.36049700160374915,-0.46474735627195995,-0.47737939648205746,-0.1958097268373406,-0.418497425055739,-0.2586312967392237,-0.06465687769810168,-0.24828021405056527,-0.2966631513370843,-0.08500394548669678,-0.278809788803163,-0.06664553927799743,0.0,-0.06657304553454527,-0.04210759605332595,0.0,-0.04208888237359873,-0.572038520622344,-0.24486788427073933,-0.44529646973347,-0.664352956160935,-0.2716120415289497,-0.536314360644348,-0.2292945212497176,-0.03635609733359276,-0.22167273140056173,-0.2905041888512355,-0.0816242834340868,-0.2742482687072633,-0.06666666666666667,0.0,-0.06666666666666665,-0.07306078525554839,0.0,-0.07304379750024359,9,46.51805151999999,6.561972486666662,46.517990399999995,6.562002799999999,84
1,-1.7274531190177536,0.7532950743080106,0.23377801076986143,0.2163837741234576,0.7383008448254325,0.9865477647674102,-0.4547838757311751,0.7445252078287962,-0.6372694454723814,-0.5010405191590486,0.6688252506146255,0.5621606735290947,-0.22065768681166856,-0.630966664028497,-0.48838543807595414,-0.5098476276501364,0.23257995425592165,-0.8509862389283226,-0.5716291663094004,-0.551417158510096,-0.2267382279034151,-0.4847703480479006,0.6356597206310876,1.0561698988215407,1.9401707432159043,1.0128376558192764,-0.573120222373509,-0.09308929369487466,-0.07605293079060384,0.0,-0.07581242566452137,0.7704790378745918,-0.7089273452726864,-0.3414601578080801,-0.5923164689749083,-0.36049700160374915,-0.46474735627195995,2.1827905409939587,-0.1958097268373406,1.4050678471854436,-0.2586312967392237,-0.06465687769810168,-0.24828021405056527,-0.2966631513370843,-0.08500394548669678,-0.278809788803163,-0.06664553927799743,0.0,-0.06657304553454527,-0.04210759605332595,0.0,-0.04208888237359873,1.8765153109500716,2.131813807914983,4.544339941039931,-0.664352956160935,-0.2716120415289497,-0.536314360644348,-0.2292945212497176,-0.03635609733359276,-0.22167273140056173,-0.2905041888512355,-0.0816242834340868,-0.2742482687072633,-0.06666666666666667,0.0,-0.06666666666666665,-0.07306078525554839,0.0,-0.07304379750024359,24,46.5189896,6.562541066666667,46.519027200000004,6.5626928,63
2,-1.7243875411667904,-0.17621495394574424,-0.2502111447334915,-0.6357111921718448,-0.17961339641473806,2.5810751953042623,-0.035458696506373164,-1.8406393266748406,-1.074689821901944,-1.065760454895561,0.2931173652087489,1.9294603237342072,2.5263968551322056,1.6661886419197711,-0.48838543807595414,-0.2597619102966708,0.536389255882597,1.368874610641564,0.31433051619475577,-0.551417158510096,-0.2267382279034151,-0.4847703480479006,0.3442255761584654,1.282474630866335,1.3175025792668515,0.8833652160179989,-0.573120222373509,-0.23244345020177512,-0.07605293079060384,0.0,-0.07581242566452137,0.41981922502689245,1.9406412079379007,0.09489465618013133,-0.5923164689749083,-0.36049700160374915,-0.46474735627195995,-0.47737939648205746,-0.1958097268373406,-0.418497425055739,-0.2586312967392237,-0.06465687769810168,-0.24828021405056527,-0.2966631513370843,-0.08500394548669678,-0.278809788803163,-0.06664553927799743,0.0,-0.06657304553454527,-0.04210759605332595,0.0,-0.04208888237359873,-0.572038520622344,-0.24486788427073933,-0.44529646973347,1.2439901138454694,-0.2716120415289497,0.5414354371317945,-0.2292945212497176,-0.03635609733359276,-0.22167273140056173,-0.2905041888512355,-0.0816242834340868,-0.2742482687072633,-0.06666666666666667,0.0,-0.06666666666666665,-0.07306078525554839,0.0,-0.07304379750024359,92,46.51789142222222,6.56298669444444,46.517759999999996,6.562947200000001,25
3,-1.7213219633158272,-0.7240372410519491,0.5506442906784537,0.5998265089563422,0.06080960987172041,1.6168812117812068,0.9373757192951669,-1.8406393266748406,-1.074689821901944,-1.065760454895561,0.318612874876068,2.0339592392005215,1.261879685031057,-0.630966664028497,-0.48838543807595414,-0.5098476276501364,-2.13804928623726,-0.8509862389283226,-1.197012471606452,-0.551417158510096,-0.2267382279034151,-0.4847703480479006,0.4677754940393605,2.1161798451889653,1.2143175692410084,0.9221148514889764,0.33695698763112636,1.9613891279497113,-0.07605293079060384,0.0,-0.07581242566452137,0.512125808900088,-0.7089273452726864,-0.3652613294801644,-0.5923164689749083,-0.36049700160374915,-0.46474735627195995,-0.47737939648205746,-0.1958097268373406,-0.418497425055739,-0.2586312967392237,-0.06465687769810168,-0.24828021405056527,-0.2966631513370843,-0.08500394548669678,-0.278809788803163,-0.06664553927799743,0.0,-0.06657304553454527,-0.04210759605332595,0.0,-0.04208888237359873,-0.572038520622344,-0.24486788427073933,-0.44529646973347,-0.664352956160935,-0.2716120415289497,-0.536314360644348,-0.2292945212497176,-0.03635609733359276,-0.22167273140056173,-0.2905041888512355,-0.0816242834340868,-0.2742482687072633,-0.06666666666666667,0.0,-0.06666666666666665,-0.07306078525554839,0.0,-0.07304379750024359,39,46.518027155555565,6.5639088,46.517859200000004,6.5639768,114
4,-1.718256385464864,-1.031428804028278,1.568924766970156,0.24681573720543248,-0.146193618905867,1.0934987706458958,0.36988897674426885,0.5168057695521105,-1.074689821901944,-0.8383038141127991,0.38944254523455285,0.2442002429570235,0.41886823829695813,-0.630966664028497,-0.48838543807595414,-0.5098476276501364,0.5305095356276156,2.169029248940615,0.8181115121284916,-0.551417158510096,-0.2267382279034151,-0.4847703480479006,0.5718500640911415,0.3072373027266898,0.28565247900842033,1.0267066871334998,-0.573120222373509,-0.23244345020177512,-0.07605293079060384,0.0,-0.07581242566452137,0.7343251185771315,-0.616635703042124,0.09489465618013133,1.6376697840475676,0.8813732898835203,1.437583668497558,-0.47737939648205746,-0.1958097268373406,-0.418497425055739,-0.2586312967392237,-0.06465687769810168,-0.24828021405056527,-0.2966631513370843,-0.08500394548669678,-0.278809788803163,-0.06664553927799743,0.0,-0.06657304553454527,-0.04210759605332595,0.0,-0.04208888237359873,-0.572038520622344,-0.24486788427073933,-0.44529646973347,-0.664352956160935,-0.2716120415289497,-0.536314360644348,-0.2292945212497176,-0.03635609733359276,-0.22167273140056173,3.287761530803221,-0.0816242834340868,2.448911282999059,-0.06666666666666667,0.0,-0.06666666666666665,-0.07306078525554839,0.0,-0.07304379750024359,48,46.51959481904761,6.566458652380949,46.519500799999996,6.5664212,94
5,-1.7151908076139009,1.026070089303522,1.4339961502070637,-1.9595015862377576,-0.5102759251506851,1.3578315408701065,-0.035458696506373164,-1.8406393266748406,-1.074689821901944,-1.065760454895561,-2.3739495751616557,-0.9915172070872744,-1.2671546551712394,1.2834451053805618,2.2359847496244067,2.2410952632379852,0.44649258880458703,0.9052902200513288,0.31433051619475577,1.6895067661545795,-0.2267382279034151,2.273464659043343,0.21842852093624965,2.5977475037752935,0.28565247900842033,0.8820607738359632,-0.573120222373509,-0.23244345020177512,-0.07605293079060384,0.0,-0.07581242566452137,-1.586928087874937,-0.7089273452726864,-1.0554953079706086,-0.5923164689749083,-0.36049700160374915,-0.46474735627195995,2.026723274094178,5.187104907831806,2.5194688468883872,-0.2586312967392237,-0.06465687769810168,-0.24828021405056527,-0.2966631513370843,-0.08500394548669678,-0.278809788803163,-0.06664553927799743,0.0,-0.06657304553454527,-0.04210759605332595,0.0,-0.04208888237359873,1.816227287534399,-0.24486788427073933,0.5595608629917288,1.4200310318350202,-0.2716120415289497,0.5414354371317945,4.320675606697269,-0.03635609733359276,3.779682710058956,-0.2905041888512355,-0.0816242834340868,-0.2742482687072633,-0.06666666666666667,0.0,-0.06666666666666665,-0.07306078525554839,0.0,-0.07304379750024359,19,46.51670719999999,6.561582799999999,46.5167744,6.5615924,71
6,-1.7121252297629377,-0.005152580093876509,0.30134506287377216,0.68807920189407,-0.0789803176735675,0.8503565168732745,0.36988897674426885,-1.8406393266748406,-1.074689821901944,-1.065760454895561,0.33350751300539194,0.9456829598368969,1.261879685031057,1.8414293589675195,-0.48838543807595414,-0.2597619102966708,0.2535080866097064,0.39735101830525077,-0.18945047973898027,-0.551417158510096,-0.2267382279034151,-0.4847703480479006,0.5249755929365645,0.062289677716346734,0.28565247900842033,0.8495794375931472,0.3869975462880095,1.4995296378125555,-0.07605293079060384,0.0,-0.07581242566452137,-1.586928087874937,-0.7089273452726864,-1.0554953079706086,-0.5923164689749083,-0.36049700160374915,-0.46474735627195995,2.0718750366870475,1.395366126864528,2.5194688468883872,-0.2586312967392237,-0.06465687769810168,-0.24828021405056527,-0.2966631513370843,-0.08500394548669678,-0.278809788803163,-0.06664553927799743,0.0,-0.06657304553454527,-0.04210759605332595,0.0,-0.04208888237359873,-0.572038520622344,-0.24486788427073933,-0.44529646973347,-0.664352956160935,-0.2716120415289497,-0.536314360644348,-0.2292945212497176,-0.03635609733359276,-0.22167273140056173,-0.2905041888512355,-0.0816242834340868,-0.2742482687072633,-0.06666666666666667,0.0,-0.06666666666666665,-0.07306078525554839,0.0,-0.07304379750024359,22,46.51725962666667,6.56356874,46.5171904,6.563811200000001,13
7,-1.7090596519119745,0.0757279497189825,-0.41623351827305133,-0.4592058062963897,0.37840722597072113,-0.7106545812033448,-0.035458696506373164,0.3932375621789374,0.5846835776537345,1.9366672034368972,0.5943742741222137,-0.9297726441440841,-0.25554091909032056,-0.630966664028497,-0.48838543807595414,-0.5098476276501364,0.5867941837091628,-0.8509862389283226,-0.5924752764859688,-0.551417158510096,-0.2267382279034151,-0.4847703480479006,0.7385852534006874,-0.48955510098525307,0.5952075090859497,-1.1183241092055032,-0.573120222373509,-0.8097678128732186,-0.07605293079060384,0.0,-0.07581242566452137,-1.586928087874937,-0.7089273452726864,-1.0554953079706086,-0.5923164689749083,-0.36049700160374915,-0.46474735627195995,-0.47737939648205746,-0.1958097268373406,-0.418497425055739,-0.2586312967392237,-0.06465687769810168,-0.24828021405056527,-0.2966631513370843,-0.08500394548669678,-0.278809788803163,14.747495600974155,0.0,14.487514200678934,-0.04210759605332595,0.0,-0.04208888237359873,-0.572038520622344,-0.24486788427073933,-0.44529646973347,-0.664352956160935,-0.2716120415289497,-0.536314360644348,-0.2292945212497176,-0.03635609733359276,-0.22167273140056173,-0.2905041888512355,-0.0816242834340868,-0.2742482687072633,-0.06666666666666667,0.0,-0.06666666666666665,-0.07306078525554839,0.0,-0.07304379750024359,8,46.52074293333333,6.56484441111111,46.5207744,6.564873599999999,82
8,-1.7059940740610113,0.0872651462618115,-0.6188965758054386,-0.33139156135209336,-0.13102202811958039,1.415276838282121,0.0484063393385878,0.5661017966776434,0.15607672058305724,0.06367941657746386,0.31921284552341517,-0.769335090845512,1.3490877657276885,-0.630966664028497,-0.48838543807595414,-0.5098476276501364,0.4807565145021148,1.1096111232721013,0.6791374442847031,-0.551417158510096,-0.2267382279034151,-0.4847703480479006,-2.2130459621627434,-0.8746714949184433,-1.2621226713792253,-1.1183241092055032,-0.573120222373509,-0.8097678128732186,13.031384547933008,0.0,13.806734917867198,0.7317064942719705,0.0293088159980146,1.086610142516977,1.7578500708146296,-0.36049700160374915,0.32242410225335816,-0.47737939648205746,-0.1958097268373406,-0.418497425055739,-0.2586312967392237,-0.06465687769810168,-0.24828021405056527,-0.2966631513370843,-0.08500394548669678,-0.278809788803163,-0.06664553927799743,0.0,-0.06657304553454527,-0.04210759605332595,0.0,-0.04208888237359873,-0.572038520622344,-0.24486788427073933,-0.44529646973347,-0.664352956160935,-0.2716120415289497,-0.536314360644348,-0.2292945212497176,-0.03635609733359276,-0.22167273140056173,-0.2905041888512355,-0.0816242834340868,-0.2742482687072633,-0.06666666666666667,0.0,-0.06666666666666665,-0.07306078525554839,0.0,-0.07304379750024359,149,46.51970789333333,6.565731726666669,46.5196416,6.56571,136
9,-1.7029284962100482,0.03703138795350819,-0.42141338403244366,1.1293426665827069,0.13148586332626094,-0.8950498685749646,-0.30569047867346766,0.34099156949433607,0.9778938357338284,2.5735457976286313,0.5495093688419019,-0.9915172070872744,-0.7051470240151736,-0.630966664028497,-0.48838543807595414,-0.5098476276501364,-2.13804928623726,-0.8509862389283226,-1.197012471606452,-0.551417158510096,-0.2267382279034151,-0.4847703480479006,-2.2130459621627434,-0.8746714949184433,-1.2621226713792253,-1.1183241092055032,-0.573120222373509,-0.8097678128732186,-0.07605293079060384,0.0,-0.07581242566452137,-1.586928087874937,-0.7089273452726864,-1.0554953079706086,1.6995281221388936,-0.36049700160374915,0.3807330991811592,-0.47737939648205746,-0.1958097268373406,-0.418497425055739,-0.2586312967392237,-0.06465687769810168,-0.24828021405056527,-0.2966631513370843,-0.08500394548669678,-0.278809788803163,-0.06664553927799743,0.0,-0.06657304553454527,-0.04210759605332595,0.0,-0.04208888237359873,-0.572038520622344,-0.24486788427073933,-0.44529646973347,-0.664352956160935,-0.2716120415289497,-0.536314360644348,-0.2292945212497176,-0.03635609733359276,-0.22167273140056173,-0.2905041888512355,-0.0816242834340868,-0.2742482687072633,-0.06666666666666667,0.0,-0.06666666666666665,-0.07306078525554839,0.0,-0.07304379750024359,135,46.52093558095239,6.564843338095237,46.5209344,6.564776400000001,10
