,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,C50,C51,C52,C53,C54,C55,C56,C57,C58,C59,C60,C61,C62,C63,C64,C65,C66,C67,C68,C69,Label1,rLat,rLon,cLat,cLon
4947,95.87626822222222,241.73768415942055,51.42857142857142,101.35915475000002,163.53363913248768,45.714285714285715,0.0,0.0,0.0,106.9939745,95.36693671653084,22.857142857142858,109.7238045,78.25242000000003,11.428571428571429,106.54500575,109.09132250107666,22.857142857142858,0.0,0.0,0.0,108.1272315,256.65666000000016,11.428571428571429,108.7901,40.0,11.428571428571429,0.0,0.0,0.0,114.239998,48.61631999999986,11.428571428571429,0.0,0.0,0.0,115.1371,0.0,5.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.124428,0.0,5.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45,46.5172544,6.563326,46.51731862745096,6.563271792156868
4948,99.92474462500002,235.7134322814888,44.44444444444444,107.42979249999999,124.42288942807436,22.22222222222222,0.0,0.0,0.0,105.72187822222223,122.29670385322814,50.0,96.63330162499999,239.43132350693793,44.44444444444444,108.655237,74.99983588185765,22.22222222222222,0.0,0.0,0.0,114.02459,0.0,5.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,102.543648,0.0,5.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.455406,0.0,5.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80,46.517792,6.5628892,46.517701777777795,6.562748372222222
4949,95.68460630000001,233.91906389583968,60.60606060606061,116.6345353,84.7898978226383,60.60606060606061,120.88261625,94.39998174455503,24.242424242424242,117.9443295,210.73397350720109,36.36363636363637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.87709033333333,106.40182620546234,18.181818181818183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,46.5200224,6.5636212,46.52002458666665,6.563530666666665
4950,103.032532,323.45877543199504,34.285714285714285,112.87699666666667,109.33239793678402,17.142857142857142,0.0,0.0,0.0,105.29098266666666,262.5014982349935,17.142857142857142,92.3048217,130.38178001336235,57.14285714285714,112.58350375,126.70719224514242,22.857142857142858,118.321766,99.88112000000001,11.428571428571429,111.4308895,151.67861999999985,11.428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,115.684044,196.7877199999998,11.428571428571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.1371,0.0,5.714285714285714,99.832695,0.0,5.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.680115,0.0,5.714285714285714,64,46.5172576,6.562486,46.51734947246376,6.562378924637682
4951,94.1060698888889,235.35672113979564,56.25,115.97172825000001,125.44204887782207,50.0,119.88737474999999,72.9886904721731,25.0,120.45818700000001,196.76680000000005,12.5,0.0,0.0,0.0,122.3147925,5.6245400000000245,12.5,125.377357,0.0,6.25,121.52507533333335,28.029816555153428,18.75,121.680115,0.0,6.25,0.0,0.0,0.0,125.12564850000001,33.90318000000008,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37,46.5190464,6.565478,46.51884517333334,6.565477673333334
4952,102.22858088888887,223.76705668453425,58.06451612903226,109.63806666666669,275.40027077634295,38.70967741935484,0.0,0.0,0.0,0.0,0.0,0.0,80.07530591666665,191.39470513484497,77.41935483870968,114.087082,190.49375999999995,12.903225806451612,106.832695,0.0,6.451612903225806,124.582695,0.0,6.451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55,46.516976,6.5620672,46.51716003333334,6.5620661375000005
4953,75.93700425,197.02878327439845,32.0,113.96737275,130.97481590855978,32.0,116.9745675,178.01217459332716,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.582695,0.0,8.0,113.718441,142.95103997783485,48.0,114.50792875,183.00785947109785,32.0,0.0,0.0,0.0,119.8871,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.293648,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65,46.5187008,6.568428,46.518671164912355,6.568484858771917
4954,86.79887327272728,206.72509083302626,61.111111111111114,113.1957214,225.768220618295,27.77777777777778,114.97092966666666,63.41965452901442,33.33333333333333,111.33060966666666,131.91737103501447,16.666666666666664,0.0,0.0,0.0,110.567585,152.72356000000002,11.11111111111111,0.0,0.0,0.0,109.670149,103.78423598919053,22.22222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.937759,0.0,5.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.193314,0.0,5.555555555555555,112.16340600000001,125.51617472719725,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,46.5179296,6.5661432,46.51787372631579,6.566207664912281
4955,84.39993669999998,177.08871191945633,57.14285714285714,109.12179299999998,233.94459176863108,34.285714285714285,112.275938,128.0570990574063,22.857142857142858,107.53233128571428,244.04803596307514,40.0,0.0,0.0,0.0,120.528069,0.0,5.714285714285714,0.0,0.0,0.0,117.50169100000001,131.54276091122705,17.142857142857142,115.6276015,0.9545800000000781,11.428571428571429,0.0,0.0,0.0,116.124428,0.0,5.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.02459,0.0,5.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,46.518352,6.5664676,46.51813550769232,6.566363907692316
4956,100.01027680000001,252.4245571248305,31.25,109.036586625,153.50506084293113,50.0,124.27323899999999,27.085489203601224,18.75,101.94289633333334,205.47086584498626,18.75,99.20759028571429,301.8521278194846,43.75,0.0,0.0,0.0,116.603737,0.0,6.25,109.030483,56.99691999999998,12.5,0.0,0.0,0.0,0.0,0.0,0.0,113.886734,169.91240000000005,12.5,0.0,0.0,0.0,125.774582,0.0,6.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125,46.5178464,6.5618764,46.51780879420287,6.561913278985518
4957,92.51333933333332,177.75583306693812,70.58823529411765,114.94532480000001,230.72136338047562,29.411764705882355,112.89419175,172.4068954064051,47.05882352941176,121.386097,64.74412000000001,11.76470588235294,0.0,0.0,0.0,112.6776485,105.2732138637308,23.52941176470588,0.0,0.0,0.0,119.324738,0.0,5.88235294117647,118.174179,0.0,5.88235294117647,0.0,0.0,0.0,123.764351,0.0,5.88235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,46.5213728,6.5646092,46.52137825555551,6.564593294444448
4958,96.310068125,132.8073908913723,48.484848484848484,109.2533784,174.7282232550868,30.303030303030305,113.3239115,163.1620942335529,24.242424242424242,113.51367466666666,49.004175279313664,18.181818181818183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.5652905,96.60014960940167,24.242424242424242,0.0,0.0,0.0,0.0,0.0,0.0,118.05629350000001,54.95285999999993,12.121212121212121,112.358068,69.11795379550728,18.181818181818183,118.932472,0.0,6.0606060606060606,0.0,0.0,0.0,117.401474,0.0,6.0606060606060606,0.0,0.0,0.0,0.0,0.0,0.0,125.7901,0.0,6.0606060606060606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.824738,0.0,6.0606060606060606,63,46.5180384,6.5667252,46.5179916977778,6.566880144444441
