C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,C50,C51,C52,C53,C54,C55,C56,C57,C58,C59,C60,C61,C62,C63,C64,C65,C66,C67,C68,C69,C70,C71,C72,C73,C74,C75,C76,C77,C78,Label1,rLat,rLon,cLat,cLon
80.833731625,211.88850902705883,44.44444444444444,109.52518349999998,110.16388360383277,33.33333333333333,113.80314185714285,230.93838060631182,38.88888888888889,110.818298,202.7520800000002,11.11111111111111,0.0,0.0,0.0,113.0293615,35.7926999999998,11.11111111111111,0.0,0.0,0.0,112.31708742857143,239.87111199598718,38.88888888888889,121.210815,0.0,5.555555555555555,0.0,0.0,0.0,120.603737,0.0,5.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.3404385,67.55889999999994,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,16,46.5182336,6.5689872,46.51807866666667,6.5690642
84.11246563636365,183.61958319973309,62.857142857142854,113.57117733333332,176.9195887951612,17.142857142857142,0.0,0.0,0.0,106.754458,104.87490922412795,17.142857142857142,0.0,0.0,0.0,106.937759,0.0,5.714285714285714,117.298523,98.63312000000008,11.428571428571429,104.14248166666668,309.7172391595446,17.142857142857142,107.4738255,81.4099596545017,22.857142857142858,0.0,0.0,0.0,105.43858342857142,86.43262357078399,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.528069,0.0,5.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,241,46.5173824,6.5650516,46.51740186666666,6.5650903000000005
98.09708875,193.93621833845347,53.333333333333336,104.79108412500001,330.3465970903278,53.333333333333336,106.68403777777777,93.72560386360888,60.0,118.267494,0.0,6.666666666666667,0.0,0.0,0.0,122.824738,0.0,6.666666666666667,0.0,0.0,0.0,118.539017,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.680115,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,120.680115,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,105,46.5212288,6.5694364,46.521133511111096,6.569438533333331
76.70485599999999,214.48296657690287,44.44444444444444,104.6513674,47.829012042968984,27.77777777777778,111.20016714285714,83.25608034418127,38.88888888888889,0.0,0.0,0.0,0.0,0.0,0.0,108.34583649999999,263.1336999999999,11.11111111111111,108.638924,0.0,5.555555555555555,105.96722025,200.1320389128765,44.44444444444444,110.497881,82.13423003645195,22.22222222222222,0.0,0.0,0.0,0.0,0.0,0.0,116.539017,0.0,5.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,190,46.5177408,6.56989,46.51778306666665,6.569818033333333
90.3108308888889,182.8084281772378,50.0,0.0,0.0,0.0,109.00708175,146.10537560853095,22.22222222222222,100.09799742857142,180.85977104854987,38.88888888888889,0.0,0.0,0.0,109.02295814285715,187.41737427996156,38.88888888888889,0.0,0.0,0.0,105.682537,87.7928,11.11111111111111,104.08476,125.17962575058725,16.666666666666664,0.0,0.0,0.0,105.55873500000001,79.39651999999995,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.5750125,127.57354000000021,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,143,46.5181184,6.5717292,46.518083833333314,6.57170519166667
81.46326980000002,166.29428799223032,55.55555555555556,0.0,0.0,0.0,112.25221533333335,277.78947725637954,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,112.924179,0.0,5.555555555555555,0.0,0.0,0.0,104.355066125,150.5943901358553,44.44444444444444,108.7193767142857,173.03803287993804,38.88888888888889,0.0,0.0,0.0,110.78513325,299.0735935410564,22.22222222222222,0.0,0.0,0.0,121.423981,0.0,5.555555555555555,113.651466,0.0,5.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.682472,0.0,5.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,56,46.5176192,6.568098,46.517675399999995,6.568090070833332
94.87736980000001,173.210297231366,60.60606060606061,113.57611466666667,223.63986838112578,36.36363636363637,121.279411,0.0,6.0606060606060606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.15263200000001,183.9798249255013,54.54545454545454,117.870648,154.52232368500384,30.303030303030305,0.0,0.0,0.0,117.393005,69.66156000000012,12.121212121212121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,239,46.518688,6.565424,46.51860933333333,6.565277195833333
97.03065422222221,433.85468470695866,54.54545454545454,107.02591966666667,235.77048434402312,36.36363636363637,121.267494,0.0,6.0606060606060606,110.8629226,193.9011258491809,30.303030303030305,0.0,0.0,0.0,110.90734499999999,164.68980000000016,12.121212121212121,0.0,0.0,0.0,108.8789545,183.5312890489739,36.36363636363637,116.12545,51.040959999999984,12.121212121212121,0.0,0.0,0.0,118.53614049999999,12.531419999999969,12.121212121212121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,285,46.5183264,6.5641852,46.518313644444454,6.564184066666666
81.7899582,135.26359178434723,55.55555555555556,112.4394882,193.03661647944563,27.77777777777778,110.8530168,166.2572624395008,55.55555555555556,115.14108825,183.83611282297366,22.22222222222222,0.0,0.0,0.0,119.15214800000001,146.87957143306036,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.401474,0.0,5.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.53597766666667,143.29627774963535,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,204,46.519616,6.5685892,46.51962549333335,6.568592553333333
93.1774437,191.41377842336766,55.55555555555556,107.07862362499999,182.80801804509778,44.44444444444444,116.824738,0.0,5.555555555555555,110.41680266666667,227.0392790031653,33.33333333333333,0.0,0.0,0.0,112.06490566666668,102.73652478805039,16.666666666666664,0.0,0.0,0.0,114.647644,178.64555858892442,16.666666666666664,112.591835,256.4444054298053,16.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.6165775,15.748900000000106,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,116,46.5172032,6.563436,46.517279033333345,6.563562895833333
86.08072375,199.87101422145798,57.14285714285714,113.2525484,83.80208979562299,35.714285714285715,117.10022250000002,184.48471471565506,42.857142857142854,117.88157450000001,176.1755721762799,28.57142857142857,0.0,0.0,0.0,119.932472,0.0,7.142857142857142,116.764351,0.0,7.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.635674,0.0,7.142857142857142,0.0,0.0,0.0,121.203087,112.06452000000013,14.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,255,46.5182688,6.56732,46.51828276363634,6.567384981818184
86.80849377777778,179.43161366684,52.94117647058824,107.89115633333336,272.4456731749385,35.294117647058826,96.49419745454544,270.2749924207392,64.70588235294117,110.82827459999999,133.49933311315831,29.411764705882355,0.0,0.0,0.0,0.0,0.0,0.0,120.103737,0.0,5.88235294117647,120.124428,0.0,5.88235294117647,0.0,0.0,0.0,0.0,0.0,0.0,121.680115,0.0,5.88235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,281,46.5215136,6.5716848,46.521497066666655,6.5715743666666695
94.81000444444444,377.61090521285803,50.0,104.569248375,72.55900438690131,44.44444444444444,104.37657863636363,116.19976797005926,61.111111111111114,109.90596775,245.2506387746322,22.22222222222222,0.0,0.0,0.0,111.673981,0.0,5.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,114.601124,227.07780000000014,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,116.680115,0.0,5.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,21,46.5208096,6.570624,46.520924222222234,6.570586416666666
92.14080044444444,321.70204301477065,51.42857142857142,106.43453424999998,168.06414702511503,22.857142857142858,121.279411,0.0,5.714285714285714,111.62447985714286,271.08060744776253,40.0,113.455406,0.0,5.714285714285714,114.56431833333333,196.94401292092022,17.142857142857142,119.651466,0.0,5.714285714285714,110.50089249999999,264.9414199999998,11.428571428571429,113.103737,0.0,5.714285714285714,0.0,0.0,0.0,113.1812668,118.1006455801746,28.57142857142857,0.0,0.0,0.0,110.528069,0.0,5.714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,164,46.51776,6.5635616,46.51789217777778,6.563545366666665
103.08355939999998,197.62832373070995,66.66666666666666,120.00254566666668,116.90625799392748,40.0,0.0,0.0,0.0,117.07976500000001,234.08966225888304,20.0,0.0,0.0,0.0,117.124428,0.0,6.666666666666667,0.0,0.0,0.0,114.40892042857142,96.37882059247875,46.666666666666664,118.5345195,44.176180000000045,13.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.455406,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,301,46.5175808,6.564802,46.517688799999995,6.564765604761902
98.09828875,128.29608041698964,57.14285714285714,110.66023257142855,251.95280923127527,50.0,109.91416766666667,208.1341330766877,64.28571428571429,107.543648,0.0,7.142857142857142,0.0,0.0,0.0,117.070854,187.73988000000003,14.285714285714285,0.0,0.0,0.0,118.385674,0.0,7.142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,313,46.520992,6.5660624,46.5210344,6.566232233333333
73.77041390000001,146.98802181116054,55.55555555555556,119.818794,0.0,5.555555555555555,114.53163140000001,158.58254017858403,27.77777777777778,114.134544,0.0,5.555555555555555,0.0,0.0,0.0,111.72559633333333,69.80768125587203,16.666666666666664,0.0,0.0,0.0,106.58551159999999,195.52815105555894,27.77777777777778,114.385674,0.0,5.555555555555555,0.0,0.0,0.0,113.50089249999999,15.058580000000177,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,116.278069,0.0,5.555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.22072,171.5997546808968,27.77777777777778,114.254223,7.0356799999999,11.11111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,3,46.5182688,6.5698144,46.518127866666674,6.569957183333334
80.8455056,231.9009908168282,64.51612903225806,107.91051928571429,92.75742067784515,45.16129032258064,107.50938712499999,171.50133295208687,51.61290322580645,115.025593,237.8904799999998,12.903225806451612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.774582,0.0,6.451612903225806,127.228859,16.40260000000012,12.903225806451612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.972855,0.0,6.451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,81,46.5200224,6.5710072,46.52005975999999,6.571150016666669
106.40360157142858,352.8725481825994,43.75,110.630370125,172.78234918670415,50.0,111.73691720000002,136.86823930465889,31.25,115.603737,0.0,6.25,0.0,0.0,0.0,110.09796383333334,131.2667840262386,37.5,0.0,0.0,0.0,113.35502600000001,19.10675999999995,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.56813566666666,98.69370758766111,18.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,317,46.5214048,6.5632048,46.52144506666667,6.5632782
97.5764275,164.50702664489572,53.333333333333336,112.09774766666668,236.17159859737546,40.0,118.3916566,122.90065541709458,66.66666666666666,115.134544,0.0,6.666666666666667,0.0,0.0,0.0,111.764351,0.0,6.666666666666667,0.0,0.0,0.0,117.430115,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,122.760822,104.94888000000003,13.333333333333334,124.103737,0.0,6.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,259,46.5198848,6.5665728,46.5198136888889,6.566580244444447
102.6359696,167.77227958994337,38.46153846153847,102.7844742,164.21367177928718,38.46153846153847,113.01942700000001,180.35299438380352,46.15384615384615,111.29021166666666,38.63723847689391,23.076923076923077,0.0,0.0,0.0,119.0837285,51.74514000000016,15.384615384615385,0.0,0.0,0.0,113.5646935,75.62849999999997,15.384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,115.603737,0.0,7.6923076923076925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.722233,41.684720000000084,15.384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,200,46.5210624,6.5660348,46.5210768,6.56593012
84.356472,204.6564609375567,26.666666666666668,113.973228,0.0,6.666666666666667,124.0957375,53.12973999999997,13.333333333333334,115.289917,153.38043999999996,13.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,115.630764,100.25344000000018,13.333333333333334,102.43573383333334,136.63651850529058,40.0,109.3121645,83.57237999999995,13.333333333333334,0.0,0.0,0.0,107.79245766666668,92.99978587291953,20.0,0.0,0.0,0.0,116.222855,0.0,6.666666666666667,115.9356155,33.27514000000008,13.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.04841000000002,217.57870050427493,33.33333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,85,46.5177408,6.56771,46.51773513333333,6.567710166666667
104.1008681,300.2714114764843,64.51612903225806,120.77210380000001,155.05878513032735,32.25806451612903,114.90128185714286,229.44767091736847,45.16129032258064,116.680115,0.0,6.451612903225806,0.0,0.0,0.0,109.638924,0.0,6.451612903225806,0.0,0.0,0.0,123.932472,0.0,6.451612903225806,0.0,0.0,0.0,0.0,0.0,0.0,119.44109333333334,117.552240855451,19.35483870967742,123.04608166666667,141.20767347811608,19.35483870967742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,295,46.5199328,6.56204,46.519782,6.562025608333332
